T1-Alpha-P3,T1-Alpha-P4,T1-Theta-P3,T1-Theta-P4,T2-Alpha-P3,T2-Alpha-P4,T2-Theta-P3,T2-Theta-P4,T3-Alpha-P3,T3-Alpha-P4,T3-Theta-P3,T3-Theta-P4,T4-Alpha-P3,T4-Alpha-P4,T4-Theta-P3,T4-Theta-P4,T5-Alpha-P3,T5-Alpha-P4,T5-Theta-P3,T5-Theta-P4,T6-Alpha-P3,T6-Alpha-P4,T6-Theta-P3,T6-Theta-P4,T7-Alpha-P3,T7-Alpha-P4,T7-Theta-P3,T7-Theta-P4,T8-Alpha-P3,T8-Alpha-P4,T8-Theta-P3,T8-Theta-P4
6.071603189916175,0.697687093473716,4.533894479158224,37.295426908528206,5.329302869051933,0.9528588974345915,2.1882399599488735,35.12157049940503,4.34054447691871,1.3188558546571034,-0.24050374715112532,32.66482893344188,3.1701890820399505,1.767256943639719,-2.6816421438740683,30.002836033804883,1.8897955432583853,2.2571680104360166,-5.062769506195691,27.214981133721135,0.5678545875432324,2.7313279407099635,-7.312342488329552,24.37967307499416,-0.7383323186544413,3.114970114465433,-9.362220590890775,21.57168947407984,-1.98792907596083,3.3184054548091773,-11.150056646518895,18.859752027112563
-3.158280982614647,3.243720260145831,-12.62145226248819,16.304427150718865,-4.242964137819144,2.7952304202612535,-13.731835933016413,13.956377049268793,-5.246667325673773,1.8925979905682615,-14.448050090909916,11.854922145496849,-6.177836736912287,0.48507557848495964,-14.749614591893646,10.026896904251547,-7.040348006731522,-1.4349965110460579,-14.629611469138656,8.48581390816235,-7.825684322520955,-3.82151580384682,-14.095134298464767,7.231363862691101,-8.507050343423202,-6.568630608921809,-13.167244930492874,6.2493241032618005,-9.03662503830472,-9.51089204281535,-11.880405542513405,5.511960380530914
-9.346809166280408,-12.430484793564402,-10.2814098379156,4.978952511757237,-9.355749045999499,-15.071643021649209,-8.427869080881955,4.598842181466701,-8.976773666306043,-17.16144461616246,-6.386320781953723,4.310972418863573,-8.130828880558026,-18.435415287527277,-4.2300409803709975,4.04782675955456,-6.760469891789716,-18.665580713434093,-2.0366279802017555,3.737664798924299,-4.84357230791448,-17.687957142568358,0.11459534839151697,3.307378265301863,-2.4048020822467264,-15.426284521658083,2.145301225293146,2.6854849212460614,0.47702919457330983,-11.908928298451038,3.980922013626257,1.8051880805920248
3.6672824975267853,-7.276359111965737,5.553374379042047,0.6074564334595607,6.980381361640557,-1.7776793914822928,6.803627563129782,-0.9559593717427219,10.191355744650625,4.244060278005562,7.68398774859835,-2.919703835074243,13.053329656413315,10.376827395932912,8.159995116612933,-5.302321093702755,15.319449214773496,16.172746890021312,8.211849858515077,-8.104243606868934,16.76711791844607,21.186399971951204,7.835304882290021,-11.306424244220157,17.22206595760496,25.014806443497807,7.042000328999798,-14.869708463220789,16.579618269427606,27.335306817731603,5.859227639912248,-18.73500183638687
14.82059268442821,27.937479205485353,4.329107619155618,-22.82427115443364,12.01969051439912,26.7456430040335,2.5071891405574647,-27.042361992891088,8.344912073774054,23.82923449737364,0.46049618073912413,-31.279589446373826,4.0474068427198775,19.399414758231167,-1.7349355628061929,-35.415072476867216,-0.557685253445185,13.791885773652016,-3.996950789743476,-39.32074485836222,-5.117688637295155,7.437602110406276,-6.240479269326343,-42.86593021301286,-9.27352788785608,0.8244410202260326,-8.380931705831893,-45.9223534702427,-12.692331163358489,-5.546097484101642,-10.33765360290633,-48.36940645127287
-15.09816193566798,-11.20274840180755,-12.03729892618056,-50.099434181635274,-16.297914746285315,-15.74487988503522,-13.417003529604617,-51.02281956665584,-16.199983018918374,-18.87601453278085,-14.427237501705171,-51.07264078792086,-14.823947509789889,-20.427692335882092,-15.034200792013102,-50.208662932527126,-12.300272911986305,-20.371673706681594,-15.221634274993288,-48.42046293972302,-8.859741912691764,-18.819246394616222,-14.991926968782764,-45.729509479332215,-4.813179427582185,-16.007339928744628,-14.366412038027732,-42.1900176336024,-0.5230875213973052,-12.27261969442744,-13.384795595742569,-37.88845396410419
3.630081599926264,-8.01637330079069,-12.103721614019872,-32.941633135024674,7.283434501814698,-3.664325545754533,-10.594515177017694,-27.49338574507501,10.124910371922901,0.3736900699588972,-8.940192284008782,-21.70986244248466,11.920563904306707,3.739489839615789,-7.2318606169418125,-15.773636411129225,12.533155346197365,6.1543780980171015,-5.56463880577261,-9.87680959613667,11.930780479070268,7.437508229661308,-4.033236011700582,-4.213385216572533,10.185683851088239,7.514832218398961,-2.727361308297242,1.0287696731139135,7.464497445589144,6.419804868266559,-1.7271439258656986,5.676047551146269
4.011625552730457,4.287142767435755,-1.0987665244134757,9.576978719150354,0.12745033920175075,1.3403636221094204,-0.8905416698120021,12.60950078848657,-3.857093434068249,-2.1266130206503178,-1.1296515528744244,14.687274535530058,-7.60801644405036,-5.773489708788548,-1.8197418060371593,15.764728577871303,-10.816062915801906,-9.242304122250797,-2.9395320805735903,15.840519606932176,-13.222545813667516,-12.188663864456988,-4.442550238176134,14.959156567599749,-14.640654441308316,-14.312198321913865,-6.258036053750857,13.210630082303979,-14.969846982441926,-15.382622073775524,-8.293022482654646,10.727955716181349
-14.20165142617001,-15.25834032512974,-10.435552800745011,7.682649513745208,-12.416345315350682,-13.895805080685848,-12.5589315009542,4.2782893867915845,-9.771352721265139,-11.349565742694374,-14.526867451242893,0.7423938370496437,-6.483277724417032,-7.764311174331683,-16.19932156818103,-2.6830748271906906,-2.8060123290392935,-3.3607701172041504,-17.438814909768936,-5.752185986548891,0.9925812382255303,1.582620788754271,-18.11692755195406,-8.226068547458977,4.653221083466278,6.750739710846553,-18.120704787619612,-9.884043060852788,7.945284057183076,11.814409687655687,-17.358668063290345,-10.534357026951653
10.683063479037129,16.45355081840021,-15.766139297556727,-10.024019675433788,12.737126911516999,20.379450100865714,-13.309611731122258,-8.247256941017314,14.040045790557857,23.35451066383403,-9.989913182385784,-5.152109317004782,14.58616684313118,25.207711239407505,-5.843945697963893,-0.744756415342092,14.425598689668481,25.844222799033993,-0.944852051995392,4.9087293288779374,13.653251930692209,25.24838901850444,4.5994775210926235,11.683394237808335,12.394325473472914,23.480103944302698,10.64955764666136,19.39923010162692,10.78795122408873,20.665290376235895,17.039016236049648,27.82769063606289
8.970851922168425,16.981766264876146,23.580682714700938,36.70064890030572,7.062732951354146,12.642020737236919,30.073815146956075,45.72142955992019,5.154792329965558,7.874411525919929,36.31216382924883,54.57743133665298,3.302410926165292,2.904401105574383,42.092539820512506,62.95379714241122,1.5227393291313716,-2.06246332909563,47.22353936407774,70.54755138423474,-0.2025505471162159,-6.854178677265182,51.534047575943625,77.08157200871803,-1.9195554772606895,-11.340981486109914,54.88113526544372,82.3177543745694,-3.6902162707638095,-15.437956378257903,57.15696822244396,86.06873610729878
-5.577528448388497,-19.10123285277543,58.29435481852494,88.20754912228678,-7.629676532416322,-22.31835299881167,58.27060026183905,88.67462003567874,-9.865073838713208,-25.094252346257186,57.10941522963541,87.48166106036058,-12.260312211517386,-27.435112263207486,54.880709040982474,84.71212566984579,-14.742785044164854,-29.332752506998663,51.69819677468188,80.51808305602198,-17.189259470693788,-30.75216418834882,47.714867502764605,75.11358678564545,-19.431102449122132,-31.624471516575195,43.11646301068432,68.76479337471676,-21.266190478576316,-31.84694164506072,38.11321335530504,61.77724351105212
-22.4767440142451,-31.2906506296886,32.93017890666587,54.480874731986475,-22.85160203154083,-29.81540748954158,27.79662302488984,47.21343060155716,-22.21079896395176,-27.2905127312975,22.93489128273125,40.302998162237756,-20.429732294507705,-23.61885678642998,18.549323449940218,34.05049493798652,-17.45995673769567,-18.761131370953173,14.815740861435522,28.712977553694767,-13.343801192855123,-12.756616445509561,11.872028646831271,24.488641818227904,-8.220496365262623,-5.73702739781709,9.810298325851512,21.504364714198314,-2.3223636553750975,2.069478216110417,8.671053386291852,19.806542226253498
4.039246271917764,10.345857947932195,8.439685385037658,19.355795009631933,10.497427160168726,18.70563597507933,9.04553877943945,20.025929368922995,16.660637759189086,26.722956059547073,10.363684068722508,21.607342447930876,22.14804711755618,33.97021938371765,12.219412658799545,23.81483390106741,26.62554783286164,40.05895818263549,14.395346489257237,26.299599145082432,29.838331630911487,44.67875708265406,16.640934380284907,28.66500426388861,31.635972202595273,47.62874463780299,18.683967950861206,30.485530874267845,31.98657070167067,48.83677725312365,20.243626231839198,31.32808801340294
30.977683500349933,48.362889990863394,21.044464119206516,30.77473243238569,28.803263639212066,46.385550614804394,20.83067927685681,28.445690181215866,25.737631579241246,43.171686780515984,19.379956541346097,24.02150223218773,22.099336268633945,39.03405102104304,16.516210104910122,17.263150414592385,18.209248653022073,34.28157011944597,12.120583230662456,8.029090983270061,14.348174963010981,29.169707281586696,6.140124668326289,-3.711759278600285,10.719623531044187,23.85844281937116,-1.4063468415203424,-17.871861514348947,7.422934918924288,18.384874867345292,-10.42558139065255,-34.242320557444316
4.440882888041435,12.655820464655621,-20.750713141673856,-52.49597757531939,1.6442798913711378,6.463498704086266,-32.14565670447372,-72.19644313385658,-1.1859246540817319,-0.4756463347415867,-44.31300512797,-92.81287704208066,-4.320887550149499,-8.462338460934442,-56.90516593120029,-113.740015903026,-8.034512306529729,-17.742616981537637,-69.53828101736462,-134.32263020115133,-12.54847547558003,-28.432024728588523,-81.80832352559716,-153.88334557868603,-17.979002825234705,-40.446994666275444,-93.30867187479328,-171.7526178795003,-24.293175517966276,-53.454900198424454,-103.64839649936368,-187.29954326392044
-31.281900267628167,-66.85287630134215,-112.47045680893774,-199.96212008804486,-38.55501521052214,-79.782602253547,-119.46899338075579,-209.27556380260148,-45.56134867049333,-91.18377536106158,-124.40487746741834,-214.89724660549902,-51.63328851797689,-99.88370059923268,-127.1186682284083,-216.62683691485233,-56.05212925159667,-104.7152424076302,-127.54018328268715,-214.42034350220666,-58.12747908451471,-104.65084095065649,-125.69400929127227,-208.39700651691197,-57.281727645497256,-98.93706561892623,-121.70047268159496,-198.83832802060226,-53.129392459491754,-87.2129141700096,-115.77186192762599,-186.17900511895698
-45.54114061370957,-69.59574091076627,-108.20397819918489,-170.99000149171275,-34.68343634857774,-46.72126234262588,-99.36333696414846,-153.9543855466785,-21.027168899170803,-19.72863843417177,-89.67054880780796,-135.83689504061363,-5.32201502116731,9.812334655051718,-79.58055793602864,-117.44843828828076,11.462720429888899,40.028044731846855,-69.56051221656574,-99.60691554469756,28.225769263524903,68.91087076912933,-60.06613759235091,-83.0959334623524,43.841052809875,94.51449271611895,-51.51760664855183,-68.62319254961753,57.27224469233511,115.15262246633665,-44.27599496403097,-56.78048431548616
67.68095250924935,129.57695700168142,-38.62149923250093,-48.00733481429491,74.51470502740736,137.11107268330989,-34.734611675127525,-42.56031957697583,77.56282988157022,137.7212475792258,-32.68135316775957,-40.48987318997297,76.97186251745026,132.01220719280175,-32.40348500694385,-41.626077445403745,73.21687758747817,121.14464051769795,-33.7143894829093,-45.57450562137884,67.03065175184095,106.68120359316308,-36.301040277778604,-51.72273039334635,59.29814543175654,90.37728791149584,-39.73221390588733,-59.25763437297976,50.92867092905037,73.9407816387336,-43.47285141982433,-67.19323963686011
42.72177282789528,58.79060171010313,-46.90423059961418,-74.4083333794423,35.24472137169241,45.84601313618271,-49.34934436375342,-79.69271155158967,28.73914151720087,35.37696125533459,-50.1026225741334,-81.8004380531596,23.07166810356015,26.939954690965536,-48.462872538082905,-79.50810078452257,17.738801749414137,19.414816669895657,-43.768077150568814,-71.67567797097135,11.929653929746035,11.145524410874899,-35.43054184522085,-57.30740161051016,4.64281900187041,0.17492861094453005,-22.970823307114706,-35.60990704303022,-5.153850674330199,-15.449894654711102,-6.048890376127822,-6.04497425062932
-18.33841266751465,-37.336085762415564,15.50893168434615,31.625665058366522,-35.44758907069276,-66.40925640080911,41.68853816991832,77.30571327697689,-56.51194761277628,-102.62829040352287,72.27328868815765,130.5418257697878,-80.93764936034916,-144.7928989449895,106.83685849192437,190.51478135651746,-107.45520130620157,-190.47829756757665,144.74437697421507,256.04530802982396,-134.1490946406308,-236.11863946041288,185.1622311314683,325.6150095008039,-158.57350920349396,-277.244653588241,227.07655266621944,397.40221173397515,-177.94935276667923,-308.8629926397462,269.32000659006184,469.3318842502693
-189.4277652539305,-325.94686945562694,310.6061183557697,539.1381808273231,-190.39613927255266,-323.9919927756775,349.5700288689594,604.4375815903152,-178.79585258268892,-299.5806386864593,384.81426392794555,662.8101098887828,-153.4170589756476,-250.89121023506902,414.9578834988321,711.8857154231687,-114.1357251479036,-178.09196261993586,438.68721881953513,749.4326387942408,-62.06194527668267,-83.56605716823063,454.8062851865826,773.4443768849661,0.4239324942955518,28.070092888445192,462.2849064761414,782.2218188523152,69.76031707574201,150.173385972472,460.30261665012796,774.4472237945384
141.41885921537482,274.50061397087745,448.28650478564293,749.2469302184725,210.23143846343186,391.82646332719014,425.9413736480942,706.2400701542018,270.8040997310886,492.7025768536287,393.27087802897546,645.5710890795176,317.9818240879213,568.2897517317044,350.58864689616894,567.9244617481942,347.3208253100577,611.1842997286913,298.5187631189252,474.520647120023,355.5222274540878,616.1566174698909,237.98536782935543,367.0930360000922,340.7828576915173,580.7254843521953,170.1915367710701,247.84634020425756,303.0254905660666,505.50533756771466,96.58795431377887,119.39756405115602
243.98170772357048,394.2846391396978,18.83230874824114,-15.298595548559982,167.11441563541575,253.81910864034177,-61.25928321573837,-153.03743703387988,77.38260708362643,93.3514849753542,-141.76716185649957,-290.46200196487814,-19.133360219070788,-76.10311697428791,-220.72734806601756,-424.1673954276896,-115.7136503229301,-242.64340790140216,-296.1929259237156,-550.8079016367753,-205.54479262108822,-394.4592052571646,-366.2953278036423,-667.2030198499981,-282.2795680166777,-520.8094915154309,-429.30329043322877,-770.4385847861608,-340.55927916297094,-612.9101984287531,-483.67737005028073,-857.9593276188667
-376.4502172928964,-664.6492209247253,-528.1181063381634,-927.6495760744551,-387.7543384649628,-673.0628920774284,-561.6061533100881,-977.8992014574549,-374.1663278670469,-638.5315010341919,-583.432959747772,-1007.6524260957526,-337.2642173140298,-564.6791432776387,-593.2209109788631,-1016.4377453977759,-280.33681768947565,-457.99198959977724,-590.9322084061056,-1004.3779063789367,-208.06681693678487,-327.19606264046945,-576.8661728598199,-972.1796303145063,-126.10198716053097,-182.4582499262307,-551.6451228280365,-921.10358526102,-40.55703320434333,-34.48994835413416,-516.1894425070723,-852.9158860450619
42.505815841265374,106.36004681159449,-471.6828794138295,-769.8230879253206,117.56870240158867,230.93833591189588,-419.52949469608814,-674.3932699210573,180.07807720470055,331.97053667090364,-361.30398311790384,-569.4662869122664,226.7570058082921,404.5385480592188,-298.697271333127,-458.0565859581983,255.78616366613912,446.31698136507674,-233.45943649198676,-343.25221028002704,266.8437329347612,457.5596781372939,-167.34205252372868,-228.11370921558483,261.0087767119212,440.8526789138429,-102.04204968862373,-115.57660154718545,240.54583395011122,400.6724710655236,-39.14909398683783,-8.360873131161416
208.59917756728566,342.80568822981405,19.901658747288483,91.1093072716962,168.8325185340619,273.6972618274792,73.86982774305008,180.77294245395464,125.0531832170391,199.79717999038644,121.74178817002831,258.9844760932084,80.85879682927461,126.97155086323329,162.75340807271164,324.54944246370115,39.339725452995665,60.032716124168815,196.40297808995598,376.74267693572233,2.8625240054957217,2.4269220922556087,222.45417462299295,415.3089779213005,-27.05066484399892,-43.901564995170006,240.92927640538556,440.4467674736251,-49.74305168383565,-78.47141030911096,252.0932297620615,452.77594693024037
-65.35172680341731,-102.07079138413194,256.4295012319832,453.29172105755265,-74.66054211050081,-116.44593207853794,254.60894135082685,443.30662364736554,-78.90106281373394,-123.91840251228956,247.45313246031145,424.38338471297925,-79.52905635874446,-126.98238206741195,235.89388280310732,398.26158832454905,-78.00445446367502,-127.93144247327368,220.93061884029976,366.78121285099144,-75.59994534200762,-128.5570139056836,203.58744639677712,331.80618293323516,-73.25784465683063,-129.94879787762005,184.87160845779158,295.1509849860031,-71.50763245010816,-132.4129834609834,165.7349379021611,258.5131453034785
-70.4483946975225,-135.5088110306701,147.03971984949993,223.41401826548736,-69.79231730885904,-138.18955329203197,129.53015712472478,191.14991521139513,-68.95840712792062,-139.02225908875533,113.81034942531406,162.75507681737963,-67.20039545835323,-136.45261010656083,100.329383925733,138.97743169845626,-63.74970922550317,-129.07752891765296,89.37382694002451,120.26755102851746,-57.95386636438691,-115.8893096399893,81.06758219946921,106.78064850109111,-49.392578019576916,-96.46058841648708,75.3787619703455,98.39093117747248,-37.957731398644036,-71.04834029875346,72.1329442813135,94.7171463481668
-23.888803573094695,-40.60632874936419,71.0319462245863,95.15774043845865,-7.7613786964677765,-6.707520442420751,71.67703485025349,98.93367269784115,9.567631875729024,28.610936025674043,73.59535951717645,105.13669052667436,27.049342760948193,63.05856848758575,76.26829830476103,112.78072386042408,43.55428395681518,94.33068113517848,79.16035817759605,120.85398577532433,57.9913319151611,120.34600222039722,81.74729922350596,128.36945449463872,69.41963853587923,139.4548220242658,83.54225398259737,134.41160556433164,77.14064588144757,150.59432673712627,84.11875422367746,138.1775096902301
80.76041183294782,153.37527343562095,83.12977701258013,139.0107623351461,80.21661535101249,148.09312744708603,80.32215264997359,136.42711113318452,75.76909159066244,135.66592546777684,75.54589780046145,130.1310259216557,67.95714038208715,117.50963941312405,68.7582716607716,120.0228715688252,57.53063072146601,95.36869178997807,60.02259670406089,106.19677771639877,45.36450314902633,71.12346644097425,49.50210125758912,88.92967799988163,32.367512396532995,46.59804234690718,37.44925117083455,68.66236414023301,19.395966367142723,23.39002926409867,24.191247350543932,45.97376561805937
7.181775425109384,2.7403135265954575,10.112527211567347,21.54992916944662,-3.718334513979115,-14.545440462491197,-4.364778764700547,-3.8506438123651705,-12.948621936673861,-28.118544665991404,-18.80141404904003,-29.433523097508807,-20.354665316133765,-38.05449140961878,-32.76157571194044,-54.40497992714498,-25.960959316167973,-44.774315147921314,-45.832566594914056,-78.0070822287552,-29.93103176337818,-48.93365585311981,-57.642666256187134,-99.54975541527222,-32.51704898842383,-51.29601184940748,-67.87648344805544,-118.43851635394218,-34.00661640083012,-52.607479560277554,-76.28719830607889,-134.1968433945595
-34.674067516958914,-53.48869128601072,-82.70524308895051,-146.48238046444646,-34.74219332605625,-54.356266309493364,-87.04313327634347,-155.09645286572865,-34.358390647180144,-55.38151573638478,-89.29635431080534,-159.9867118411841,-33.58679693586058,-56.488747686211276,-89.54039380009203,-161.2430437190648,-32.41558954082429,-57.39022574902991,-87.92419293528806,-159.08720362138,-30.776694005897877,-57.65047688684941,-84.66047861256826,-153.85696814119,-28.57373885195253,-56.76937386413067,-80.01357897098235,-145.98583951871834,-25.713327198861542,-54.27161179726877,-74.28541152720845,-135.97947640777738
-22.13470817595134,-49.79023114139544,-67.80038984612492,-124.39012273579871,-17.833526178099667,-43.133313979816236,-60.88999808197481,-111.7902991433427,-12.876366949937308,-34.32564061755931,-53.87774046852316,-98.74694017128272,-7.404300146640162,-23.620843443979048,-47.06512798812294,-85.79709230336164,-1.6252375442816014,-11.483665618841531,-40.71929565165589,-73.42618264549783,4.203575458209121,1.454307194505203,-35.062741146701235,-62.04970778024749,9.800265226626747,14.458776946851088,-30.265576782797527,-51.99904439520892,14.886595202491343,26.76780307209187,-26.44057635105104,-43.51189690651257
19.215818315262023,37.66809926648855,-23.641154164696317,-36.72763602103619,22.596357384921212,46.563238965063434,-21.862268461719196,-31.687530324812613,24.908299940293045,53.02597712297815,-21.044096768816743,-28.339629011125254,26.110947243291843,56.82950268470292,-21.07817311126331,-26.54779072546488,26.241037491637435,57.95538955485929,-21.815557140156617,-26.104168203318523,25.40251578794568,56.57889039585246,-23.076537265181933,-26.744359378582537,23.749811699458146,53.03496086462241,-24.661321763206182,-28.16435200059267,21.467292404436986,47.77047604869772,-26.36115955749414,-30.038365095745384
18.7477623600482,41.28921177939279,-27.969360246401557,-32.036732126073225,15.772761324690018,34.096587300679474,-29.291708155120944,-33.842992738061014,12.696978811716429,26.650753840095632,-30.155799999056384,-35.16940564764532,9.638343896105475,19.325272675426582,-30.418904164320217,-35.77021168260519,6.674523022201313,12.386874464777748,-29.97401100932577,-35.45209258979122,3.845717092603067,5.9897486631517225,-28.75383231295733,-34.08141494020724,1.1627308012983093,0.18544714970605192,-26.73264260903384,-31.588070331238313,-1.3814569247504531,-5.054580481168321,-23.92599023908862,-27.965929705308675
-3.79880340445969,-9.808242952126584,-20.38841487641109,-23.2700951200361,-6.094289505026705,-14.169154357234317,-16.209404107157354,-17.611301299317418,-8.256978739258905,-18.215333277838567,-11.507879396037232,-11.14792703863318,-10.255340308285188,-21.98453876733578,-6.425519073236547,-4.076112441946325,-12.037348391573197,-25.45920995626161,-1.1192564864815795,3.3814652506546317,-13.535115755723936,-28.562452381594465,4.246672126285379,10.987556630175401,-14.67312538858097,-31.164869417455826,9.50873740339622,18.50244525153397,-15.378719117446085,-33.100793095792966,14.511771416214641,25.695574969823042
-15.593357429792103,-34.191586454267714,19.115855103516694,32.356085960743265,-15.283086760227814,-34.27284919637438,23.202089042880026,38.30174460620935,-14.446706556786506,-33.221841985034004,26.676993324769665,43.385878433460455,-13.12034882347304,-30.98134922516715,29.475388697198923,47.502063589362955,-11.377473086772108,-27.5763648802393,31.561734814245334,50.586498881001006,-9.323821183797246,-23.120812446856533,32.92999230783384,52.61814837001651,-7.08772651643372,-17.813105290194486,33.60211150523432,53.616804772421844,-4.8070100285483575,-11.92109638734794,33.62528031176095,53.639299515766986
