time(s),Engagement,Memorization,Workload
00:00:00.000,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.004,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.008,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.012,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.016,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.020,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.024,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.028,34.640812942307186,40.45117429041406,19.31465847770209
00:00:00.032,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.036,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.040,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.044,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.048,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.052,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.056,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.060,37.840834675551335,85.03541473765506,23.420561564862684
00:00:00.064,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.068,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.072,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.076,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.080,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.084,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.088,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.092,33.516373718338656,68.81941885933472,20.489189765737503
00:00:00.096,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.100,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.104,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.108,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.112,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.116,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.120,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.124,28.57925021459473,36.929804779804506,13.130517403845857
00:00:00.128,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.132,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.136,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.140,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.144,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.148,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.152,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.156,27.036136147067197,1.1689809774746998,17.82037030412834
00:00:00.160,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.164,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.168,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.172,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.176,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.180,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.184,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.188,28.143586140289223,0.7030072442893349,21.76762225665447
00:00:00.192,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.196,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.200,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.204,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.208,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.212,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.216,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.220,27.17297212394867,6.583347273841749,15.42906190908548
00:00:00.224,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.228,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.232,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.236,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.240,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.244,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.248,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.252,28.942779026781057,15.73758481310206,16.52406267838135
00:00:00.256,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.260,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.264,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.268,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.272,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.276,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.280,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.284,31.900467695301966,23.660504918415718,20.055515566974044
00:00:00.288,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.292,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.296,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.300,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.304,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.308,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.312,31.484988176970543,34.523660580113955,20.26723814057074
00:00:00.316,31.484988176970543,34.523660580113955,20.26723814057074
